Pack_ID,DS-A-0-163,DS-A-0-165,DS-A-1-104,DS-A-1-105,DS-A-2-115,DS-A-2-116,DS-A-2-117,DS-A-3-127,DS-A-3-128,DS-A-3-129,DS-A-4-139,DS-A-4-140,DS-A-4-141,DS-B-0-172,DS-B-0-173,DS-B-0-174,DS-B-1-106,DS-B-1-107,DS-B-1-108,DS-B-2-118,DS-B-2-119,DS-B-2-120,DS-B-3-131,DS-B-3-132,DS-B-4-142,DS-B-4-143,DS-C-1-97,DS-C-1-98,DS-C-1-99,DS-C-2-109,DS-C-2-110,DS-C-2-111,DS-C-3-122,DS-C-3-123,DS-C-4-133,DS-C-4-135,DS-O-0-154,DS-O-0-155,DS-O-0-156,DS-O-1-100,DS-O-1-101,DS-O-1-102,DS-O-2-112,DS-O-2-113,DS-O-3-124,DS-O-3-126,DS-O-4-138,G-A-0-160,G-A-0-161,G-A-0-162,G-A-1-55,G-A-1-56,G-A-1-57,G-A-2-67,G-A-2-68,G-A-2-69,G-A-3-79,G-A-3-80,G-A-3-81,G-A-4-91,G-A-4-92,G-B-0-169,G-B-0-170,G-B-1-58,G-B-1-59,G-B-1-60,G-B-2-71,G-B-3-82,G-B-3-83,G-B-3-84,G-B-4-94,G-B-4-96,G-C-1-49,G-C-1-50,G-C-1-51,G-C-2-61,G-C-2-62,G-C-3-73,G-C-3-74,G-C-3-75,G-C-4-85,G-C-4-87,G-O-0-151,G-O-0-152,G-O-0-153,G-O-1-52,G-O-1-53,G-O-1-54,G-O-2-64,G-O-2-65,G-O-2-66,G-O-3-76,G-O-3-77,G-O-3-78,US-A-0-157,US-A-0-158,US-A-0-159,US-A-1-7,US-A-1-8,US-A-1-9,US-A-2-19,US-A-2-21,US-A-3-31,US-A-3-33,US-A-4-45,US-B-0-166,US-B-0-167,US-B-0-168,US-B-1-10,US-B-1-11,US-B-1-12,US-B-2-22,US-B-2-23,US-B-2-24,US-B-4-46,US-C-0-145,US-C-1-1,US-C-1-3,US-C-2-13,US-C-2-14,US-C-2-15,US-C-3-25,US-C-3-26,US-C-3-27,US-C-4-37,US-C-4-38,US-C-4-39,US-O-0-148,US-O-0-149,US-O-0-150,US-O-1-4,US-O-1-5,US-O-1-6,US-O-2-16,US-O-2-17,US-O-2-18,US-O-3-28,US-O-3-29
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales;f__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Pla1;f__,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__S-70;f__,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__WD2101;f__,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,1,1,2,4,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3,0,0,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__mle1-8;f__,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Planctomycetes;c__Pla3;o__;f__,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Planctomycetes;c__Pla4;o__;f__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__;f__,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__B97;f__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Gemmatales;f__Gemmataceae,0,0,4,1,0,3,0,0,4,1,0,1,0,0,0,0,3,0,2,0,3,0,0,1,0,4,7,7,2,2,4,7,1,0,8,9,0,0,0,4,1,0,6,1,0,0,2,0,0,0,2,1,1,4,2,0,3,2,0,0,5,0,0,5,0,1,0,1,2,0,0,0,10,2,11,1,0,8,3,2,4,1,0,0,0,0,4,0,4,0,1,0,0,0,0,0,0,1,0,1,2,0,2,7,2,0,0,0,4,0,4,0,0,0,2,26,10,7,11,2,12,0,0,3,4,5,11,0,0,0,1,6,0,1,0,0,1,0
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Gemmatales;f__Isosphaeraceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae,0,0,7,8,6,11,1,4,7,2,2,4,2,0,0,0,4,3,1,0,3,3,18,8,1,18,8,15,8,3,9,10,11,13,24,4,0,0,0,5,0,0,27,4,2,3,2,0,0,0,1,2,1,14,9,4,8,10,2,4,7,0,0,4,1,1,4,4,5,2,0,3,13,5,17,3,3,3,11,4,15,7,0,0,0,1,0,2,1,2,5,2,2,1,0,0,0,1,4,4,4,2,7,5,3,0,0,0,8,2,10,0,1,3,7,15,18,13,24,13,19,8,12,10,20,24,10,0,0,0,2,3,0,5,0,6,9,2
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae,0,0,5,0,0,3,0,0,0,0,1,3,2,0,0,0,2,0,0,0,4,1,8,2,0,3,3,5,6,1,10,7,0,9,14,15,0,0,0,0,0,0,3,2,0,2,2,0,0,0,0,3,0,3,4,2,8,1,1,1,2,0,0,1,0,1,0,1,0,1,0,0,4,1,10,3,0,0,1,2,4,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,2,0,2,2,0,0,0,0,2,0,2,0,0,0,0,0,4,5,6,4,7,7,2,6,8,3,4,0,0,0,0,0,0,1,1,2,0,1
k__Bacteria;p__Planctomycetes;c__[Brocadiae];o__Brocadiales;f__Brocadiaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Planctomycetes;c__vadinHA49;o__DH61;f__,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Planctomycetes;c__vadinHA49;o__PeHg47;f__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Planctomycetes;c__vadinHA49;o__p04_C01;f__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Proteobacteria;__;__;__,7,3,6,4,4,4,0,4,2,0,2,3,3,9,0,2,4,0,0,0,4,1,1,3,0,7,10,6,3,1,2,4,5,2,11,0,14,1,0,10,6,2,6,3,0,0,1,0,7,13,0,3,1,2,3,0,7,2,3,0,4,12,11,14,16,13,1,4,6,14,4,2,8,9,10,7,1,4,2,6,17,1,38,18,31,2,4,10,0,1,6,2,62,1,14,27,8,7,11,2,1,0,3,0,2,2,1,9,1,12,4,0,0,0,0,0,136,7,6,1,5,3,2,5,8,2,3,2,21,49,13,11,4,0,0,0,2,3
k__Bacteria;p__Proteobacteria;c__;o__;f__,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;__;__,2,0,0,0,0,1,0,0,4,0,1,3,2,0,0,0,2,0,0,0,0,1,7,6,0,2,0,1,2,0,1,3,0,2,2,0,0,2,0,0,4,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,4,8,0,2,0,0,1,1,1,0,4,4,1,0,3,3,2,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,4,1,0,0,0,0,0,0,0,4,1,1,4,0,3,0,0,0,0,0,0,0,4,2,2,1,0,1,1,1,0,2,0,0,0,2,2,0,0,0,0,1,0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__,0,0,2,2,0,2,2,0,2,0,1,1,1,0,0,0,2,2,0,0,2,2,15,8,3,0,6,1,2,0,6,3,13,5,5,15,0,0,0,0,0,1,6,0,0,0,0,3,0,0,0,3,1,0,4,0,3,0,0,0,5,2,0,0,2,1,0,1,4,1,2,0,2,1,1,1,7,4,7,4,5,6,0,0,0,4,0,0,3,1,0,2,2,0,1,1,4,0,2,0,2,1,0,0,1,0,0,0,2,2,4,0,0,0,0,13,0,2,4,3,6,5,6,6,14,8,4,0,0,0,3,0,0,0,0,0,1,1
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__BD7-3;f__,0,3,0,3,0,1,0,0,0,1,0,0,0,0,0,0,1,3,1,0,3,0,3,4,0,0,0,3,1,0,4,2,3,8,7,5,5,0,0,1,4,0,0,0,0,0,0,2,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1,0,7,7,6,2,4,9,17,8,5,11,0,2,0,0,0,2,1,1,0,0,0,0,4,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,4,9,5,13,14,5,3,4,1,0,0,1,0,0,0,0,0,0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae,0,0,3,1,7,8,10,5,9,13,25,9,1,0,0,0,23,0,15,0,36,18,7,39,80,15,20,11,10,41,132,63,77,103,145,207,16,23,15,19,13,3,7,31,20,5,53,0,0,1,3,10,5,15,7,14,8,3,11,22,6,0,0,3,8,16,25,23,20,11,50,44,31,0,4,42,162,169,148,171,206,203,11,20,41,7,15,4,35,12,22,23,15,13,2,1,0,1,5,1,15,5,7,33,17,0,0,0,5,4,3,12,6,9,0,26,5,5,62,103,100,202,155,219,116,94,67,35,19,2,2,9,7,23,1,9,14,42
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Ellin329;f__,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kiloniellales;f__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;__,3,3,4,5,2,1,4,1,4,1,2,9,9,4,8,0,12,3,1,0,5,3,21,5,0,3,14,9,2,3,7,11,5,7,4,0,0,0,0,3,1,1,2,3,3,0,4,10,0,4,2,7,0,4,10,1,3,2,6,4,7,8,5,5,7,0,6,4,5,2,4,4,15,4,12,4,3,8,4,4,7,3,0,0,0,0,0,1,0,4,1,1,8,4,0,8,4,8,6,3,3,0,4,7,3,1,1,5,9,20,2,0,0,2,1,6,6,0,3,10,14,8,2,2,3,13,5,1,0,0,2,0,0,2,1,5,0,1
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__,0,0,10,6,25,15,30,11,36,0,15,25,31,0,0,0,29,12,12,1,17,8,41,40,21,29,31,26,12,21,28,22,37,40,48,45,0,0,0,4,2,2,60,23,18,22,16,0,0,0,4,11,3,36,56,22,33,29,43,25,31,0,0,12,30,9,36,16,34,35,44,23,37,31,69,34,22,56,33,31,43,23,0,0,0,2,6,3,33,30,19,26,43,32,0,0,0,3,9,6,2,13,31,21,17,0,0,0,35,8,22,3,3,2,27,0,35,36,61,39,38,30,28,21,57,86,25,0,0,0,4,11,1,21,10,33,29,20
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Aurantimonadaceae,56,56,28,34,0,4,4,2,3,4,4,2,3,91,60,104,11,14,11,2,6,5,0,0,11,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,78,78,178,35,64,37,1,2,10,2,1,2,5,1,106,69,30,34,42,4,4,1,0,0,2,0,0,0,1,0,0,0,0,0,0,22,0,0,37,0,0,17,0,0,0,0,0,95,59,119,50,56,61,2,0,2,1,2,92,95,78,32,65,37,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,16,26,0,0,0,3,0,1,0,4,1
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae,9,8,2,0,0,0,0,0,0,0,0,0,0,3,25,13,4,11,2,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,98,49,74,22,24,11,1,1,0,0,0,8,0,1,2,2,3,0,0,0,0,0,0,0,1,13,40,0,8,7,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,46,54,27,1,21,9,10,0,1,0,0,0,3,8,6,9,2,6,0,0,0,0,0,9,6,43,25,9,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,59,95,50,18,17,16,0,0,0,0,0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae,0,2,4,4,0,7,0,0,7,1,1,1,2,0,0,0,1,0,0,0,2,4,16,12,26,8,5,0,2,3,1,3,5,2,4,0,0,1,0,0,2,0,3,3,1,0,0,0,0,0,2,0,1,2,3,0,6,0,0,3,1,2,0,1,0,0,2,4,9,8,26,22,5,2,6,1,1,3,0,0,2,3,1,0,6,0,0,0,0,0,3,0,0,0,1,3,0,0,1,1,2,0,5,2,5,1,0,0,5,0,9,0,0,0,1,113,4,0,4,1,5,1,2,0,1,3,3,3,0,0,0,0,0,1,0,1,7,0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Cohaesibacteraceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae,0,2,26,16,40,59,21,4,41,16,15,28,18,0,0,0,16,18,5,1,35,7,162,60,61,71,31,22,22,25,31,42,51,66,121,69,0,0,2,4,1,2,60,36,21,4,51,0,10,5,13,8,19,44,54,21,53,33,31,29,27,2,1,19,32,8,17,13,23,34,81,64,42,21,82,37,34,56,65,58,102,117,0,0,0,0,8,0,22,11,15,19,29,11,3,0,2,21,39,6,35,23,32,65,31,1,0,1,19,14,26,11,4,11,11,21,39,21,53,56,54,93,60,76,104,97,73,4,0,1,4,4,0,33,9,15,52,36
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae,410,213,64,59,0,1,4,8,2,7,1,3,0,87,340,248,44,43,15,8,8,11,0,1,16,0,0,0,0,0,0,0,0,0,0,0,184,209,187,42,32,46,0,5,0,0,4,204,161,287,72,42,65,1,4,14,1,2,1,0,1,262,203,90,72,67,22,1,4,0,4,4,7,1,0,0,0,0,0,0,0,0,118,158,126,58,25,26,61,1,1,0,0,2,223,194,276,141,73,117,21,1,4,4,1,186,104,189,73,62,88,9,2,6,0,100,3,0,0,0,0,0,0,0,0,0,0,206,224,133,20,23,132,2,3,2,3,0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylocystaceae,24,25,0,0,0,1,5,0,1,1,0,0,2,28,46,50,21,5,3,1,0,0,3,1,4,3,0,1,2,3,1,3,0,2,0,0,463,483,743,47,40,79,6,19,0,0,0,0,1,0,0,6,1,0,0,0,1,1,2,0,1,30,95,7,18,43,0,0,3,0,0,2,4,1,0,2,0,0,0,0,2,0,188,280,565,0,101,44,9,4,10,1,3,0,4,3,5,2,2,7,3,0,0,0,2,9,19,56,25,15,14,0,0,0,0,0,1,0,2,4,2,2,0,0,3,0,5,386,189,195,64,49,119,9,0,4,4,4
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae,0,0,4,0,4,6,3,1,10,0,11,5,7,0,0,0,2,5,1,0,2,2,3,7,15,14,2,4,7,3,8,11,11,11,39,28,0,0,0,1,0,0,7,7,5,1,8,0,0,0,1,4,2,6,14,0,2,1,11,8,21,0,0,1,2,0,2,2,3,6,14,10,8,2,14,14,5,25,22,14,29,13,0,0,0,0,2,0,13,2,6,2,44,9,0,0,0,0,3,0,6,0,5,3,7,0,0,0,10,0,3,2,0,6,5,0,10,0,10,5,9,15,23,8,27,40,24,0,0,0,1,0,0,4,2,3,3,2
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae,6,12,120,9,4,5,42,32,6,9,9,4,3,90,53,141,15,51,24,9,14,78,3,67,102,18,8,7,1,17,5,10,4,7,23,0,0,0,13,9,0,4,11,11,4,9,24,18,49,29,110,39,88,2,26,18,8,12,6,21,12,118,96,165,41,54,83,60,22,14,77,105,100,16,5,13,12,12,24,7,25,17,44,0,0,52,2,10,45,5,2,2,3,5,29,34,16,33,64,19,24,14,15,26,31,94,67,77,31,14,99,31,28,7,2,12,14,7,10,7,12,16,12,17,20,14,5,25,0,11,3,10,3,10,2,8,27,43
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhodobiaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae,0,1,0,0,5,3,4,1,12,0,7,6,12,0,0,0,3,1,4,1,10,1,4,5,3,3,3,0,0,4,1,0,1,2,14,17,0,3,0,0,1,0,1,3,9,8,13,0,0,0,0,0,0,6,3,2,5,15,7,10,21,0,0,4,2,8,32,1,12,4,13,2,3,1,6,3,1,7,6,4,12,8,0,0,0,0,0,0,17,8,2,0,11,17,0,0,0,0,0,2,5,5,8,16,7,0,0,0,2,0,0,1,0,0,0,0,0,0,0,6,2,3,2,1,8,4,0,0,0,0,0,0,0,3,0,4,2,9
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Hyphomonadaceae,0,0,6,0,2,12,0,1,2,1,4,1,2,0,0,0,4,3,1,0,4,9,21,12,1,11,9,4,6,3,17,13,7,11,18,15,0,0,0,0,2,0,7,0,0,0,1,0,0,0,0,4,0,3,5,0,8,2,3,2,3,0,0,0,4,0,0,3,9,3,4,2,5,7,7,5,4,12,11,6,11,8,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,1,8,4,0,0,0,0,5,0,4,0,0,1,1,0,5,2,6,15,9,10,14,15,5,7,9,0,0,0,2,4,0,1,0,0,5,1
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae,0,0,25,36,225,43,133,8,91,20,65,66,132,0,0,3,77,70,100,19,80,15,47,97,99,54,79,99,56,82,137,90,102,115,64,102,0,0,0,73,64,30,51,123,42,96,89,0,8,30,29,69,32,102,195,219,76,194,191,142,130,7,0,54,44,61,87,68,135,95,98,76,129,130,195,174,149,207,139,148,64,86,0,0,0,15,123,40,38,135,134,182,127,161,0,6,2,33,27,11,38,198,173,177,105,13,0,0,45,75,51,35,41,11,99,20,44,84,111,89,100,82,127,82,92,133,67,0,0,0,57,141,35,136,160,152,102,91
